Tag,Timestamp,TagValue
Drive2_Frequency,2024-09-18T20:34:18.0192181Z,23.42
Tank_Lvl_Raw,2024-09-18T20:34:18.0251479Z,28.81
VIBICh0FFTBand0,2024-09-18T20:34:18.0291569Z,0
VIBICh0FFTBand1,2024-09-18T20:34:18.0291569Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:18.0291569Z,0
VIBICh0FFTBand3,2024-09-18T20:34:18.0291569Z,0.01
VIBICh0FFTBand4,2024-09-18T20:34:18.0291569Z,0
VIBICh0FFTBand5,2024-09-18T20:34:18.0291569Z,0.01
VIBICh0Overall0,2024-09-18T20:34:18.0291569Z,0.44
VIBICh0Overall1,2024-09-18T20:34:18.0291569Z,0.05
VIBICh1FFTBand0,2024-09-18T20:34:18.0291569Z,0
VIBICh1FFTBand1,2024-09-18T20:34:18.0291569Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:18.0291569Z,0
VIBICh1FFTBand3,2024-09-18T20:34:18.0291569Z,0
VIBICh1FFTBand4,2024-09-18T20:34:18.0291569Z,0
VIBICh1FFTBand5,2024-09-18T20:34:18.0291569Z,0.01
VIBICh1Overall1,2024-09-18T20:34:18.0291569Z,0.03
VIBICh2FFTBand0,2024-09-18T20:34:18.0291569Z,0
VIBICh2FFTBand1,2024-09-18T20:34:18.0291569Z,0.01
VIBICh1Overall0,2024-09-18T20:34:18.0291569Z,0.35
VIBICh2Overall1,2024-09-18T20:34:18.0328044Z,0.02
VIBICh0Overall0,2024-09-18T20:34:18.5241938Z,0.4
Drive1_Current,2024-09-18T20:34:19.0198995Z,0.47
Drive1_Voltage,2024-09-18T20:34:19.0198995Z,157
Drive2_Voltage,2024-09-18T20:34:19.0198995Z,152.9
Flow001,2024-09-18T20:34:19.0198995Z,14.98
Flow002,2024-09-18T20:34:19.0198995Z,13.97
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:19.0198995Z,31.37
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:19.0198995Z,2.69
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:19.0198995Z,2.69
FluidPMIIAvgCurrent,2024-09-18T20:34:19.0198995Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:19.0198995Z,0.38
Drive1_Frequency,2024-09-18T20:34:19.0198995Z,24.11
Drive1_Speed,2024-09-18T20:34:19.0198995Z,24.11
Drive2_Frequency,2024-09-18T20:34:19.0198995Z,23.44
Drive2_Speed,2024-09-18T20:34:19.0198995Z,23.43
Pressure001,2024-09-18T20:34:19.0248147Z,1
Tank_Lvl_Raw,2024-09-18T20:34:19.0248147Z,28.81
VIBICh0FFTBand0,2024-09-18T20:34:19.0298348Z,0
VIBICh0FFTBand1,2024-09-18T20:34:19.0298348Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:19.0298348Z,0
VIBICh0FFTBand3,2024-09-18T20:34:19.0298348Z,0.01
VIBICh0FFTBand4,2024-09-18T20:34:19.0298348Z,0
VIBICh0FFTBand5,2024-09-18T20:34:19.0298348Z,0.01
VIBICh0Overall1,2024-09-18T20:34:19.0298348Z,0.04
VIBICh1FFTBand0,2024-09-18T20:34:19.0298348Z,0
VIBICh1FFTBand1,2024-09-18T20:34:19.0298348Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:19.0298348Z,0
VIBICh1FFTBand3,2024-09-18T20:34:19.0298348Z,0
VIBICh1FFTBand4,2024-09-18T20:34:19.0298348Z,0
VIBICh1FFTBand5,2024-09-18T20:34:19.0298348Z,0.01
VIBICh1Overall1,2024-09-18T20:34:19.0298348Z,0.03
VIBICh2FFTBand0,2024-09-18T20:34:19.0298348Z,0
VIBICh2FFTBand1,2024-09-18T20:34:19.0298348Z,0.01
VIBICh1Overall0,2024-09-18T20:34:19.0298348Z,0.28
VIBICh2Overall0,2024-09-18T20:34:19.0328469Z,0.12
VIBICh2Overall1,2024-09-18T20:34:19.0328469Z,0.01
Drive1_Voltage,2024-09-18T20:34:19.5215731Z,156.9
Drive2_Voltage,2024-09-18T20:34:19.5215731Z,152.8
Drive2_Current,2024-09-18T20:34:19.5215731Z,0.48
VIBICh1Overall0,2024-09-18T20:34:19.5312633Z,0.33
Drive1_Current,2024-09-18T20:34:20.0233164Z,0.47
Flow001,2024-09-18T20:34:20.0233164Z,15.09
Flow002,2024-09-18T20:34:20.0233164Z,13.93
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:20.0233164Z,30.62
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:20.0233164Z,2.66
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:20.0233164Z,2.66
FluidPMIIAvgCurrent,2024-09-18T20:34:20.0233164Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:20.0233164Z,0.37
Tank_Lvl_Raw,2024-09-18T20:34:20.0287503Z,28.81
VIBICh0FFTBand0,2024-09-18T20:34:20.0327711Z,0
VIBICh0FFTBand1,2024-09-18T20:34:20.0327711Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:20.0327711Z,0
VIBICh0FFTBand3,2024-09-18T20:34:20.0327711Z,0.01
VIBICh0FFTBand4,2024-09-18T20:34:20.0327711Z,0
VIBICh0FFTBand5,2024-09-18T20:34:20.0327711Z,0.01
VIBICh0Overall0,2024-09-18T20:34:20.0327711Z,0.37
VIBICh0Overall1,2024-09-18T20:34:20.0327711Z,0.03
VIBICh1FFTBand0,2024-09-18T20:34:20.0327711Z,0
VIBICh1FFTBand1,2024-09-18T20:34:20.0327711Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:20.0327711Z,0
VIBICh1FFTBand3,2024-09-18T20:34:20.0327711Z,0
VIBICh1FFTBand4,2024-09-18T20:34:20.0327711Z,0
VIBICh1FFTBand5,2024-09-18T20:34:20.0327711Z,0.01
VIBICh1Overall1,2024-09-18T20:34:20.0327711Z,0.03
VIBICh2FFTBand0,2024-09-18T20:34:20.0327711Z,0
VIBICh2FFTBand1,2024-09-18T20:34:20.0327711Z,0.01
VIBICh2Overall0,2024-09-18T20:34:20.0357707Z,0.14
VIBICh2Overall1,2024-09-18T20:34:20.0357707Z,0.01
Drive2_Voltage,2024-09-18T20:34:20.5196463Z,152.9
VIBICh0FFTBand0,2024-09-18T20:34:20.5297198Z,0
VIBICh0Overall0,2024-09-18T20:34:20.5297198Z,0.42
VIBICh1Overall0,2024-09-18T20:34:20.5297198Z,0.3
Drive1_Current,2024-09-18T20:34:21.016708Z,0.47
Drive1_Voltage,2024-09-18T20:34:21.016708Z,156.9
Flow001,2024-09-18T20:34:21.016708Z,14.95
Flow002,2024-09-18T20:34:21.016708Z,14.18
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:21.016708Z,31.32
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:21.016708Z,2.69
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:21.016708Z,2.69
FluidPMIIAvgCurrent,2024-09-18T20:34:21.016708Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:21.016708Z,0.36
Drive1_Frequency,2024-09-18T20:34:21.016708Z,24.11
Drive1_Speed,2024-09-18T20:34:21.016708Z,24.1
Drive2_Frequency,2024-09-18T20:34:21.016708Z,23.44
Pressure001,2024-09-18T20:34:21.0217175Z,1
Tank_Lvl_Raw,2024-09-18T20:34:21.0217175Z,28.81
VIBICh0FFTBand1,2024-09-18T20:34:21.0267067Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:21.0267067Z,0
VIBICh0FFTBand3,2024-09-18T20:34:21.0267067Z,0.01
VIBICh0FFTBand4,2024-09-18T20:34:21.0267067Z,0
VIBICh0FFTBand5,2024-09-18T20:34:21.0267067Z,0.01
VIBICh0Overall1,2024-09-18T20:34:21.0267067Z,0.04
VIBICh1FFTBand0,2024-09-18T20:34:21.0267067Z,0
VIBICh1FFTBand1,2024-09-18T20:34:21.0267067Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:21.0267067Z,0
VIBICh1FFTBand3,2024-09-18T20:34:21.0267067Z,0
VIBICh1FFTBand4,2024-09-18T20:34:21.0267067Z,0
VIBICh1FFTBand5,2024-09-18T20:34:21.0267067Z,0.01
VIBICh1Overall1,2024-09-18T20:34:21.0267067Z,0.02
VIBICh2FFTBand0,2024-09-18T20:34:21.0267067Z,0
VIBICh2FFTBand1,2024-09-18T20:34:21.0267067Z,0.01
VIBICh2Overall0,2024-09-18T20:34:21.0299068Z,0.16
VIBICh2Overall1,2024-09-18T20:34:21.0299068Z,0.01
OEE %,2024-09-18T20:34:21.5257442Z,64.19
OEE performance %,2024-09-18T20:34:21.5257442Z,75.1
Drive1_Voltage,2024-09-18T20:34:22.0150796Z,157
Drive2_Voltage,2024-09-18T20:34:22.0150796Z,152.9
Flow001,2024-09-18T20:34:22.0150796Z,14.94
Flow002,2024-09-18T20:34:22.0150796Z,14.12
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:22.0150796Z,31.36
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:22.0150796Z,2.69
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:22.0150796Z,2.69
FluidPMIIAvgCurrent,2024-09-18T20:34:22.0150796Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:22.0150796Z,0.36
Drive2_Current,2024-09-18T20:34:22.0150796Z,0.48
Drive1_Frequency,2024-09-18T20:34:22.0150796Z,24.12
Drive1_Speed,2024-09-18T20:34:22.0150796Z,24.11
Drive2_Frequency,2024-09-18T20:34:22.0150796Z,23.44
Drive2_Speed,2024-09-18T20:34:22.0150796Z,23.43
Tank_Lvl_Raw,2024-09-18T20:34:22.0200938Z,28.81
VIBICh0FFTBand0,2024-09-18T20:34:22.0250548Z,0
VIBICh0FFTBand1,2024-09-18T20:34:22.0250548Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:22.0250548Z,0
VIBICh0FFTBand3,2024-09-18T20:34:22.0250548Z,0.01
VIBICh0FFTBand4,2024-09-18T20:34:22.0250548Z,0
VIBICh0FFTBand5,2024-09-18T20:34:22.0250548Z,0.01
VIBICh0Overall0,2024-09-18T20:34:22.0250548Z,0.4
VIBICh0Overall1,2024-09-18T20:34:22.0250548Z,0.03
VIBICh1FFTBand0,2024-09-18T20:34:22.0250548Z,0
VIBICh1FFTBand1,2024-09-18T20:34:22.0250548Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:22.0250548Z,0
VIBICh1FFTBand3,2024-09-18T20:34:22.0250548Z,0
VIBICh1FFTBand4,2024-09-18T20:34:22.0250548Z,0
VIBICh1FFTBand5,2024-09-18T20:34:22.0250548Z,0.01
VIBICh1Overall1,2024-09-18T20:34:22.0250548Z,0.02
VIBICh2FFTBand0,2024-09-18T20:34:22.0250548Z,0
VIBICh2FFTBand1,2024-09-18T20:34:22.0250548Z,0.01
VIBICh1Overall0,2024-09-18T20:34:22.0250548Z,0.28
VIBICh2Overall0,2024-09-18T20:34:22.0270739Z,0.14
VIBICh2Overall1,2024-09-18T20:34:22.0270739Z,0.01
Drive1_Voltage,2024-09-18T20:34:22.5158013Z,157.1
Drive2_Current,2024-09-18T20:34:22.5158013Z,0.48
Drive1_Speed,2024-09-18T20:34:22.5158013Z,24.13
Drive2_Frequency,2024-09-18T20:34:22.5158013Z,23.43
VIBICh1Overall0,2024-09-18T20:34:22.5264375Z,0.33
Drive1_Current,2024-09-18T20:34:23.0222259Z,0.47
Drive2_Voltage,2024-09-18T20:34:23.0222259Z,152.9
Flow001,2024-09-18T20:34:23.0222259Z,15.14
Flow002,2024-09-18T20:34:23.0222259Z,14
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:23.0222259Z,31.55
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:23.0222259Z,2.7
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:23.0222259Z,2.7
FluidPMIIAvgCurrent,2024-09-18T20:34:23.0222259Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:23.0222259Z,0.39
Drive1_Frequency,2024-09-18T20:34:23.0222259Z,24.13
Pressure001,2024-09-18T20:34:23.0281677Z,1
Tank_Lvl_Raw,2024-09-18T20:34:23.0281677Z,28.81
VIBICh0FFTBand0,2024-09-18T20:34:23.0321664Z,0
VIBICh0FFTBand1,2024-09-18T20:34:23.0321664Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:23.0321664Z,0
VIBICh0FFTBand3,2024-09-18T20:34:23.0321664Z,0.01
VIBICh0FFTBand4,2024-09-18T20:34:23.0321664Z,0
VIBICh0FFTBand5,2024-09-18T20:34:23.0321664Z,0.01
VIBICh0Overall0,2024-09-18T20:34:23.0321664Z,0.37
VIBICh0Overall1,2024-09-18T20:34:23.0321664Z,0.04
VIBICh1FFTBand0,2024-09-18T20:34:23.0321664Z,0
VIBICh1FFTBand1,2024-09-18T20:34:23.0321664Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:23.0321664Z,0
VIBICh1FFTBand3,2024-09-18T20:34:23.0321664Z,0
VIBICh1FFTBand4,2024-09-18T20:34:23.0321664Z,0
VIBICh1FFTBand5,2024-09-18T20:34:23.0321664Z,0.01
VIBICh1Overall1,2024-09-18T20:34:23.0321664Z,0.03
VIBICh2FFTBand0,2024-09-18T20:34:23.0321664Z,0
VIBICh2FFTBand1,2024-09-18T20:34:23.0321664Z,0.01
VIBICh2Overall0,2024-09-18T20:34:23.035648Z,0.14
VIBICh2Overall1,2024-09-18T20:34:23.035648Z,0.01
VIBICh1Overall0,2024-09-18T20:34:47.5258692Z,0.33
VIBICh2Overall0,2024-09-18T20:34:47.529144Z,0.14
Drive1_Voltage,2024-09-18T20:34:48.0201876Z,157
Drive2_Current,2024-09-18T20:34:48.0201876Z,0.48
Flow001,2024-09-18T20:34:48.0201876Z,14.84
Flow002,2024-09-18T20:34:48.0201876Z,14.05
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:48.0201876Z,31.45
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:48.0201876Z,2.69
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:48.0201876Z,2.69
FluidPMIIAvgCurrent,2024-09-18T20:34:48.0201876Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:48.0201876Z,0.35
Pressure001,2024-09-18T20:34:48.026203Z,0.98
Tank_Lvl_Raw,2024-09-18T20:34:48.026203Z,28.81
VIBICh0FFTBand0,2024-09-18T20:34:48.0302148Z,0
VIBICh0FFTBand1,2024-09-18T20:34:48.0302148Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:48.0302148Z,0
VIBICh0FFTBand3,2024-09-18T20:34:48.0302148Z,0.01
VIBICh0FFTBand4,2024-09-18T20:34:48.0302148Z,0
VIBICh0FFTBand5,2024-09-18T20:34:48.0302148Z,0.01
VIBICh0Overall0,2024-09-18T20:34:48.0302148Z,0.37
VIBICh0Overall1,2024-09-18T20:34:48.0302148Z,0.03
VIBICh1FFTBand0,2024-09-18T20:34:48.0302148Z,0
VIBICh1FFTBand1,2024-09-18T20:34:48.0302148Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:48.0302148Z,0
VIBICh1FFTBand3,2024-09-18T20:34:48.0302148Z,0
VIBICh1FFTBand4,2024-09-18T20:34:48.0302148Z,0
VIBICh1FFTBand5,2024-09-18T20:34:48.0302148Z,0.01
VIBICh1Overall1,2024-09-18T20:34:48.0302148Z,0.03
VIBICh2FFTBand0,2024-09-18T20:34:48.0302148Z,0
VIBICh2FFTBand1,2024-09-18T20:34:48.0302148Z,0.01
VIBICh2Overall1,2024-09-18T20:34:48.0331902Z,0.01
Drive1_Voltage,2024-09-18T20:34:49.0224111Z,157.1
Drive2_Current,2024-09-18T20:34:49.0224111Z,0.48
Flow001,2024-09-18T20:34:49.0224111Z,15.04
Flow002,2024-09-18T20:34:49.0224111Z,14.04
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:49.0224111Z,31.59
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:49.0224111Z,2.73
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:49.0224111Z,2.73
FluidPMIIAvgCurrent,2024-09-18T20:34:49.0224111Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:49.0224111Z,0.35
Drive1_Current,2024-09-18T20:34:49.0224111Z,0.47
Pressure001,2024-09-18T20:34:49.0284364Z,0.98
Tank_Lvl_Raw,2024-09-18T20:34:49.0284364Z,28.81
VIBICh0FFTBand0,2024-09-18T20:34:49.0324387Z,0
VIBICh0FFTBand1,2024-09-18T20:34:49.0324387Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:49.0324387Z,0
VIBICh0FFTBand3,2024-09-18T20:34:49.0324387Z,0.01
VIBICh0FFTBand4,2024-09-18T20:34:49.0324387Z,0
VIBICh0FFTBand5,2024-09-18T20:34:49.0324387Z,0.01
VIBICh0Overall0,2024-09-18T20:34:49.0324387Z,0.4
VIBICh0Overall1,2024-09-18T20:34:49.0324387Z,0.04
VIBICh1FFTBand0,2024-09-18T20:34:49.0324387Z,0
VIBICh1FFTBand1,2024-09-18T20:34:49.0324387Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:49.0324387Z,0
VIBICh1FFTBand3,2024-09-18T20:34:49.0324387Z,0
VIBICh1FFTBand4,2024-09-18T20:34:49.0324387Z,0
VIBICh1FFTBand5,2024-09-18T20:34:49.0324387Z,0.01
VIBICh1Overall0,2024-09-18T20:34:49.0324387Z,0.3
VIBICh1Overall1,2024-09-18T20:34:49.0324387Z,0.03
VIBICh2FFTBand0,2024-09-18T20:34:49.0324387Z,0
VIBICh2FFTBand1,2024-09-18T20:34:49.0324387Z,0.01
VIBICh2Overall0,2024-09-18T20:34:49.0354395Z,0.14
VIBICh2Overall1,2024-09-18T20:34:49.0354395Z,0.02
Drive1_Voltage,2024-09-18T20:34:50.0168753Z,157.1
Drive2_Current,2024-09-18T20:34:50.0168753Z,0.48
Flow001,2024-09-18T20:34:50.0168753Z,15.11
Flow002,2024-09-18T20:34:50.0168753Z,14.01
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:50.0168753Z,31.48
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:50.0168753Z,2.71
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:50.0168753Z,2.71
FluidPMIIAvgCurrent,2024-09-18T20:34:50.0168753Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:50.0168753Z,0.37
Drive1_Current,2024-09-18T20:34:50.0168753Z,0.47
Pressure001,2024-09-18T20:34:50.0228754Z,0.98
Tank_Lvl_Raw,2024-09-18T20:34:50.0228754Z,28.81
VIBICh0FFTBand0,2024-09-18T20:34:50.0268723Z,0
VIBICh0FFTBand1,2024-09-18T20:34:50.0268723Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:50.0268723Z,0
VIBICh0FFTBand3,2024-09-18T20:34:50.0268723Z,0.01
VIBICh0FFTBand4,2024-09-18T20:34:50.0268723Z,0
VIBICh0FFTBand5,2024-09-18T20:34:50.0268723Z,0.01
VIBICh0Overall0,2024-09-18T20:34:50.0268723Z,0.37
VIBICh0Overall1,2024-09-18T20:34:50.0268723Z,0.04
VIBICh1FFTBand0,2024-09-18T20:34:50.0268723Z,0
VIBICh1FFTBand1,2024-09-18T20:34:50.0268723Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:50.0268723Z,0
VIBICh1FFTBand3,2024-09-18T20:34:50.0268723Z,0
VIBICh1FFTBand4,2024-09-18T20:34:50.0268723Z,0
VIBICh1FFTBand5,2024-09-18T20:34:50.0268723Z,0.01
VIBICh1Overall0,2024-09-18T20:34:50.0268723Z,0.3
VIBICh1Overall1,2024-09-18T20:34:50.0268723Z,0.03
VIBICh2FFTBand0,2024-09-18T20:34:50.0268723Z,0
VIBICh2FFTBand1,2024-09-18T20:34:50.0268723Z,0.01
VIBICh2Overall1,2024-09-18T20:34:50.0309507Z,0.01
Drive1_Voltage,2024-09-18T20:34:50.5192073Z,157
Drive1_Current,2024-09-18T20:34:50.5192073Z,0.47
VIBICh0Overall0,2024-09-18T20:34:50.5288052Z,0.42
Drive2_Current,2024-09-18T20:34:51.0196058Z,0.48
Flow001,2024-09-18T20:34:51.0206035Z,14.86
Flow002,2024-09-18T20:34:51.0206035Z,14.09
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:51.0206035Z,31.11
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:51.0206035Z,2.72
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:51.0206035Z,2.71
FluidPMIIAvgCurrent,2024-09-18T20:34:51.0206035Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:51.0206035Z,0.37
Pressure001,2024-09-18T20:34:51.0256062Z,0.99
Tank_Lvl_Raw,2024-09-18T20:34:51.0256062Z,28.81
Heater_Outlet_Temperature,2024-09-18T20:34:51.0256062Z,89
VIBICh0FFTBand0,2024-09-18T20:34:51.029606Z,0
VIBICh0FFTBand1,2024-09-18T20:34:51.029606Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:51.029606Z,0
VIBICh0FFTBand3,2024-09-18T20:34:51.029606Z,0.01
VIBICh0FFTBand4,2024-09-18T20:34:51.029606Z,0
VIBICh0FFTBand5,2024-09-18T20:34:51.029606Z,0.01
VIBICh0Overall1,2024-09-18T20:34:51.029606Z,0.03
VIBICh1FFTBand0,2024-09-18T20:34:51.029606Z,0
VIBICh1FFTBand1,2024-09-18T20:34:51.029606Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:51.029606Z,0
VIBICh1FFTBand3,2024-09-18T20:34:51.029606Z,0
VIBICh1FFTBand4,2024-09-18T20:34:51.029606Z,0
VIBICh1FFTBand5,2024-09-18T20:34:51.029606Z,0.01
VIBICh1Overall0,2024-09-18T20:34:51.029606Z,0.33
VIBICh1Overall1,2024-09-18T20:34:51.029606Z,0.02
VIBICh2FFTBand0,2024-09-18T20:34:51.029606Z,0
VIBICh2FFTBand1,2024-09-18T20:34:51.029606Z,0.01
VIBICh2Overall1,2024-09-18T20:34:51.0339746Z,0.01
Heater_Outlet_Temperature,2024-09-18T20:34:51.521966Z,89.1
VIBICh0Overall0,2024-09-18T20:34:51.5266763Z,0.37
Drive1_Voltage,2024-09-18T20:34:52.0187009Z,157.1
Drive2_Current,2024-09-18T20:34:52.0187009Z,0.48
Flow001,2024-09-18T20:34:52.0187009Z,15.09
Flow002,2024-09-18T20:34:52.0187009Z,14.11
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:52.0187009Z,31.19
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:52.0187009Z,2.7
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:52.0187009Z,2.69
FluidPMIIAvgCurrent,2024-09-18T20:34:52.0187009Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:52.0187009Z,0.36
Drive1_Current,2024-09-18T20:34:52.0187009Z,0.47
Pressure001,2024-09-18T20:34:52.0242286Z,0.98
Tank_Lvl_Raw,2024-09-18T20:34:52.0242286Z,28.81
VIBICh0FFTBand0,2024-09-18T20:34:52.0278908Z,0
VIBICh0FFTBand1,2024-09-18T20:34:52.0289983Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:52.0289983Z,0
VIBICh0FFTBand3,2024-09-18T20:34:52.0289983Z,0.01
VIBICh0FFTBand4,2024-09-18T20:34:52.0289983Z,0
VIBICh0FFTBand5,2024-09-18T20:34:52.0289983Z,0.01
VIBICh0Overall1,2024-09-18T20:34:52.0289983Z,0.03
VIBICh1FFTBand0,2024-09-18T20:34:52.0289983Z,0
VIBICh1FFTBand1,2024-09-18T20:34:52.0289983Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:52.0289983Z,0
VIBICh1FFTBand3,2024-09-18T20:34:52.0289983Z,0
VIBICh1FFTBand4,2024-09-18T20:34:52.0289983Z,0
VIBICh1FFTBand5,2024-09-18T20:34:52.0289983Z,0.01
VIBICh1Overall0,2024-09-18T20:34:52.0289983Z,0.28
VIBICh1Overall1,2024-09-18T20:34:52.0289983Z,0.03
VIBICh2FFTBand0,2024-09-18T20:34:52.0289983Z,0
VIBICh2FFTBand1,2024-09-18T20:34:52.0289983Z,0.01
VIBICh2Overall0,2024-09-18T20:34:52.0319798Z,0.14
VIBICh2Overall1,2024-09-18T20:34:52.0319798Z,0.01
Drive1_Voltage,2024-09-18T20:34:52.5165481Z,157
Drive2_Current,2024-09-18T20:34:53.0191281Z,0.48
Flow001,2024-09-18T20:34:53.0191281Z,14.97
Flow002,2024-09-18T20:34:53.0191281Z,14.22
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:53.0191281Z,30.77
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:53.0191281Z,2.68
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:53.0191281Z,2.67
FluidPMIIAvgCurrent,2024-09-18T20:34:53.0191281Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:53.0191281Z,0.38
Drive1_Current,2024-09-18T20:34:53.0191281Z,0.46
Drive2_Frequency,2024-09-18T20:34:53.0191281Z,23.4
Drive2_Speed,2024-09-18T20:34:53.0191281Z,23.39
Drive2_Voltage,2024-09-18T20:34:53.0191281Z,152.6
Tank_Lvl_Raw,2024-09-18T20:34:53.0241259Z,28.81
VIBICh0FFTBand0,2024-09-18T20:34:53.0290668Z,0
VIBICh0FFTBand1,2024-09-18T20:34:53.0290668Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:53.0290668Z,0
VIBICh0FFTBand3,2024-09-18T20:34:53.0290668Z,0.01
VIBICh0FFTBand4,2024-09-18T20:34:53.0290668Z,0
VIBICh0FFTBand5,2024-09-18T20:34:53.0290668Z,0.01
VIBICh0Overall0,2024-09-18T20:34:53.0290668Z,0.4
VIBICh0Overall1,2024-09-18T20:34:53.0290668Z,0.03
VIBICh1FFTBand0,2024-09-18T20:34:53.0290668Z,0
VIBICh1FFTBand1,2024-09-18T20:34:53.0290668Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:53.0290668Z,0
VIBICh1FFTBand3,2024-09-18T20:34:53.0290668Z,0
VIBICh1FFTBand4,2024-09-18T20:34:53.0290668Z,0
VIBICh1FFTBand5,2024-09-18T20:34:53.0290668Z,0.01
VIBICh1Overall0,2024-09-18T20:34:53.0290668Z,0.33
VIBICh1Overall1,2024-09-18T20:34:53.0290668Z,0.03
VIBICh2FFTBand0,2024-09-18T20:34:53.0290668Z,0
VIBICh2FFTBand1,2024-09-18T20:34:53.0290668Z,0.01
VIBICh2Overall0,2024-09-18T20:34:53.0320631Z,0.14
VIBICh2Overall1,2024-09-18T20:34:53.0320631Z,0.01
VIBICh0Overall0,2024-09-18T20:34:53.5229463Z,0.37
Drive1_Voltage,2024-09-18T20:34:54.0228564Z,157
Drive2_Current,2024-09-18T20:34:54.0228564Z,0.48
Flow001,2024-09-18T20:34:54.0228564Z,14.94
Flow002,2024-09-18T20:34:54.0228564Z,14.1
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:54.0228564Z,31.08
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:54.0228564Z,2.68
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:54.0228564Z,2.67
FluidPMIIAvgCurrent,2024-09-18T20:34:54.0228564Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:54.0228564Z,0.37
